,out_dim,number_of_users,labeled_ratio,model_loop,general,thr,f1,std,activeusers,user0,user1,user2,user3,user4,user5,user6,user7,user8,user9,user10,user11,user12,user13,user14,user15,user16,user17,user18,user19,user20,user21,user22,user23,user24,user25,user26,user27,user28,user29,user30,user31,user32,user33,user34,user35,user36,user37,user38,user39,user40,user41,user42,user43,user44,user45,user46,user47,user48,user49
0,0,5,0.1,0,0,0.05,0.798484404438104,0.4148992266550236,2,0.0,0.0,0.8297984533100472,0.7671703555661608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,0,5,0.2,0,0,0.05,0.8416701048260484,0.551671587380425,3,0.8832479657111466,0.7717667964301284,0.0,0.8699955523368702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,0,5,0.3,0,0,0.05,0.8549586569564057,0.5917366764451143,3,0.8779604835204037,0.0,0.8972495458149393,0.7896659415338744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,0,5,0.4,0,0,0.05,0.8514430928922639,0.6320984137165914,4,0.8393086376745889,0.8679347915946352,0.0,0.8211502255971413,0.8773787167026903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,0,5,0.5,0,0,0.05,0.8423567533887958,0.5685662684325257,3,0.8978443559692063,0.8078544493283708,0.0,0.8213714548688102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
5,0,5,0.6,0,0,0.05,0.847828425427751,0.5819822669271533,3,0.8751103866540405,0.0,0.8708364141274191,0.7975384755017935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,0,5,0.7,0,0,0.05,0.8299453949710649,0.604369655388302,4,0.8366776991729968,0.0,0.806013541653249,0.7747873807269623,0.9023029583310516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
7,0,10,0.1,0,0,0.05,0.8107827234971124,0.7034119096442435,7,0.7988752858817723,0.0,0.7507904500514948,0.8501373396602487,0.8897987250120638,0.8275464018688049,0.8067351650353201,0.7515956969700827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
8,0,10,0.2,0,0,0.05,0.8559004564435758,0.6648369888953657,4,0.8525791203047223,0.0,0.0,0.8863364245925971,0.9204324106841436,0.0,0.7642538701928404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,0,10,0.3,0,0,0.05,0.8558061738416103,0.6421645023139773,4,0.8634869996058192,0.0,0.9115905589478458,0.0,0.7935804507022438,0.0,0.8545666861105321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
10,0,10,0.4,0,0,0.05,0.8056249207140237,0.6547650331304811,5,0.8550923840732946,0.7825379474361458,0.0,0.7860049764476916,0.0,0.8501898576952737,0.0,0.7542994379177127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
11,0,10,0.5,0,0,0.05,0.8371222064402423,0.6713698567222515,5,0.8875581706526899,0.0,0.7638994339317544,0.855564659921714,0.8498270191050996,0.0,0.0,0.8287617485899534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,0,10,0.6,0,0,0.05,0.8170250605712461,0.6057357345340557,4,0.7737121369772207,0.0,0.803216829740797,0.0,0.0,0.8460139714182051,0.8451573041487614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
13,0,10,0.7,0,0,0.05,0.8235720575137189,0.715395750573139,7,0.8136822539969467,0.7504733951046763,0.9325829389222572,0.8172192080663085,0.818496478781631,0.0,0.8753159791401532,0.7572341485840596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
14,0,15,0.1,0,0,0.05,0.8075857877006508,0.7097231207385434,8,0.8125249795780883,0.0,0.7587106282186786,0.8232506971751163,0.8394769433414666,0.7955335282484324,0.8098207123047334,0.8384674770418314,0.0,0.0,0.0,0.0,0.0,0.7829013356968593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
15,0,15,0.2,0,0,0.05,0.814594897197364,0.6816692093547738,6,0.8432297539346146,0.0,0.0,0.8735409667905487,0.8145580123875548,0.0,0.7989733845298941,0.0,0.0,0.0,0.7597131384860303,0.0,0.7975541270555409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
16,0,15,0.3,0,0,0.05,0.8085872370399915,0.6676661227530537,6,0.7850275900835858,0.0,0.9143461874472504,0.0,0.750041714361028,0.7608049573051623,0.7957762873212959,0.8455266857216268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
17,0,15,0.4,0,0,0.05,0.7815541485414245,0.6554917820497118,6,0.8484954707998487,0.7734470053826237,0.0,0.7699360867110656,0.0,0.765396607698246,0.775675521706487,0.0,0.0,0.0,0.0,0.0,0.0,0.7563741989502762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
18,0,15,0.5,0,0,0.05,0.8269818122901842,0.6685443679356424,5,0.8529546257299011,0.0,0.0,0.8427268292698294,0.8138656183310458,0.0,0.0,0.8331747663474361,0.0,0.0,0.7921872217727087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
19,0,15,0.6,0,0,0.05,0.7685996120881393,0.6429641693826927,6,0.0,0.0,0.7693204989691831,0.7534747672989611,0.0,0.8116695903304141,0.763052699478825,0.7602674602187727,0.7538126562326798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
20,0,15,0.7,0,0,0.05,0.8281316423436327,0.6738359864265073,5,0.8234773363580862,0.0,0.9095830128008016,0.0,0.7848496764708393,0.0,0.85126990650281,0.7714782795856268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
21,0,20,0.1,0,0,0.05,0.7927447910325397,0.662451630821104,6,0.8885275466379514,0.7821300465989192,0.0,0.757412615029775,0.7919850964963748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7546544801636034,0.7817589612686141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
22,0,20,0.2,0,0,0.05,0.7988270841932512,0.7134749480157395,9,0.808491051132724,0.8006244339964725,0.7763102644301564,0.8384962016740968,0.7543003255561301,0.0,0.8890880256925233,0.0,0.0,0.0,0.0,0.0,0.0,0.7974346703445565,0.7565295593149955,0.7681692255976048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
23,0,20,0.3,0,0,0.05,0.8143253670495619,0.7540972422040876,13,0.8007628557561246,0.0,0.7799535995904078,0.850265232688115,0.8713552621685355,0.0,0.827980970245795,0.7740188645435578,0.0,0.0,0.0,0.7636129484266408,0.8645194319547332,0.7768793230335681,0.8290015436116224,0.8327462975859294,0.8321678190481085,0.7829656229911673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
24,0,20,0.4,0,0,0.05,0.8052001555885018,0.7189238913532812,9,0.0,0.0,0.0,0.8212323610730058,0.8660082709788557,0.8371109758455862,0.7680417076867445,0.7594800137746099,0.0,0.0,0.0,0.0,0.0,0.7642662120181063,0.854187763238548,0.7999877175640735,0.7764863781169857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25,0,20,0.5,0,0,0.05,0.7930500109990901,0.7070571438810713,9,0.8218943528831457,0.8037976692726077,0.7651696164190398,0.0,0.7771683179095427,0.769869369787016,0.8004684948577759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8269594903174926,0.7981869834830215,0.7739358040621696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
26,0,20,0.6,0,0,0.05,0.7940998449621823,0.7232290920750054,11,0.0,0.0,0.0,0.8401752864477916,0.8138755918614473,0.7941893973320907,0.7558241005515468,0.753108870528012,0.0,0.0,0.0,0.7636201863850103,0.7987799087207146,0.0,0.8508851476314278,0.7507163081934497,0.8343452151735685,0.7795782817589465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
27,0,20,0.7,0,0,0.05,0.792971369226061,0.7024818170882462,9,0.8059452366474986,0.0,0.0,0.8280688486932407,0.7568166016873287,0.0,0.8731456706972638,0.0,0.0,0.0,0.0,0.0,0.0,0.7540750619209725,0.7812901478670988,0.7660647633384107,0.7569300229424024,0.8144059692403331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
28,0,25,0.1,0,0,0.05,0.8023322230952439,0.7124736972379242,9,0.8653106983101425,0.7830903908028165,0.7575562934083669,0.7915818401336839,0.8322796881732379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7900928785754342,0.8151798971751579,0.7771715885624781,0.0,0.0,0.8087267327158774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
29,0,25,0.2,0,0,0.05,0.8125942171704658,0.7399456671792395,12,0.8378173456462196,0.7960888591600569,0.798556744969452,0.7986910672851631,0.7960010928666287,0.0,0.8635485439633068,0.0,0.0,0.0,0.0,0.0,0.7578975452537364,0.811755479113434,0.8135632454796466,0.0,0.0,0.0,0.8095549484912354,0.7958731339219933,0.0,0.8717825998947157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
30,0,25,0.3,0,0,0.05,0.8075957994245055,0.7475049260440476,14,0.0,0.0,0.7981557270100224,0.8083547916084785,0.8454463785407386,0.0,0.7859615491381392,0.0,0.0,0.0,0.0,0.0,0.856355844509708,0.7796932351320217,0.8324173673738271,0.8623717379837442,0.7837471826841489,0.7544360429420988,0.0,0.7705098330263007,0.7987527678590479,0.7888665068083914,0.8412722273264126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
31,0,25,0.4,0,0,0.05,0.8161681200039723,0.7439063981564642,12,0.0,0.7545676242412686,0.0,0.8294211027900676,0.8835823304810045,0.8201575120119826,0.0,0.8137871562548309,0.0,0.0,0.0,0.0,0.0,0.0,0.8634518581841343,0.7947409683675393,0.7970569285903218,0.8372508156511155,0.7566326907539824,0.7762277905513241,0.8671406621700966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
32,0,25,0.5,0,0,0.05,0.7992729159822894,0.72558753522145,11,0.7635199324415004,0.0,0.7602308214058981,0.0,0.8226114672275422,0.8279543026177365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644454734436912,0.8191154953737693,0.8104310351827423,0.7764613426482905,0.0,0.0,0.8399178779280803,0.7967751391666991,0.8105391883692347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
33,0,25,0.6,0,0,0.05,0.8031850765016035,0.7474984846438678,16,0.0,0.0,0.7514927163166072,0.8466454508922923,0.8273409617682235,0.783984390549611,0.0,0.0,0.0,0.0,0.0,0.7805552048262793,0.7740612276409831,0.7744920653188145,0.8190681195518578,0.8059574819555946,0.8226941864709127,0.7796529897597263,0.7638765780152144,0.8210271992420549,0.7761364434315438,0.8329907385621698,0.8909854697237721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
34,0,25,0.7,0,0,0.05,0.793870224303111,0.7009875739911693,9,0.7703964467741807,0.0,0.0,0.7957031774738927,0.0,0.0,0.84663443600096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7723519338202207,0.8014862544638591,0.7789455688231164,0.7658276092209573,0.0,0.0,0.0,0.7775427393433363,0.0,0.8359438528074762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35,0,30,0.1,0,0,0.05,0.792461935653267,0.7368426705159592,14,0.8893016497618877,0.8049217559751616,0.7577041022366321,0.0,0.8325449783886733,0.7604351517994262,0.0,0.0,0.8235325466939011,0.0,0.0,0.0,0.0,0.7642840179704098,0.7808984835490418,0.7738170100713275,0.7716972640528528,0.0,0.0,0.8002683147379874,0.8008347732136809,0.7555573387724459,0.0,0.7786697119223088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
36,0,30,0.2,0,0,0.05,0.7846590656585347,0.7234235298370739,13,0.7579300557161885,0.751787535279624,0.7846234982658712,0.0,0.0,0.0,0.8527832144706164,0.0,0.0,0.0,0.0,0.0,0.7784603542937705,0.76587883926372,0.7650981764054373,0.8037261704140952,0.0,0.0,0.7732263554912997,0.0,0.7620125787623689,0.8588401895182842,0.0,0.0,0.7501389200006853,0.79606196567899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
37,0,30,0.3,0,0,0.05,0.8075446488823236,0.7662880855307848,20,0.754745127836365,0.0,0.7908546259944537,0.7924978051940955,0.8583145878243618,0.0,0.7997666505702633,0.0,0.0,0.0,0.0,0.0,0.8303330459263438,0.7670151063806196,0.8384854721653484,0.866144033781867,0.8154039519525694,0.7554586600783727,0.7759292383426057,0.7686982873237269,0.8011121420223278,0.8114384909813049,0.8846381792950342,0.0,0.8242521059155655,0.8075244109383617,0.7831497880921048,0.8251312670307771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
38,0,30,0.4,0,0,0.05,0.804032030256068,0.7520950261425132,16,0.7776809408162113,0.0,0.0,0.7733538677573342,0.8934650752911477,0.8386709331770198,0.755682587769017,0.7666560104196664,0.0,0.0,0.0,0.0,0.0,0.761102566827969,0.8478270286759878,0.7979100302937604,0.8192119183129355,0.8196213175258111,0.7554204130666988,0.7917616295908748,0.8556964602953779,0.0,0.0,0.7794596384604008,0.830992065816875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
39,0,30,0.5,0,0,0.05,0.8054891324775624,0.7407132335615161,13,0.8368776199267343,0.7793813600588042,0.0,0.0,0.8034106884023924,0.7932844711820637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235199821782435,0.7883053670249559,0.7846024736920663,0.0,0.7521742711882416,0.8565701706327835,0.8003400640070127,0.8110098463520086,0.0,0.7997957216543992,0.8420866859086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
40,0,30,0.6,0,0,0.05,0.8081673006673797,0.7649993010310059,19,0.765338633320782,0.0,0.0,0.8828627076906373,0.7926397291600441,0.7908423758746671,0.0,0.0,0.0,0.0,0.766700794025308,0.773187869067945,0.8146794756687358,0.762075152750199,0.7928707942991654,0.8075338479759319,0.8371792126278293,0.8244316263170857,0.0,0.8312053418782386,0.7722810904734015,0.8535730059796549,0.8724842564719562,0.0,0.8231496191372816,0.7719511868702491,0.8201919930911038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
